index,nfd-1-cps,nfd-1-cr,rr-active-state,rr-position,ss1-active-state,ss1-position,ss2-active-state,ss2-position
23735,0.826349012,0.299376933,0,0.864159047,0,0.999898555,0,0.92196953
23736,0.826349012,0.299583128,0,0.864150365,0,0.999904895,0,0.921963622
23737,0.826061986,0.299834148,0,0.864156153,0,0.99990014,0,0.921961652
23738,0.825487933,0.29725223,0,0.864159047,0,0.99990014,0,0.921957714
23739,0.822904695,0.296149536,0,0.864132999,0,0.999895385,0,0.921955744
23740,0.822617668,0.296266081,0,0.864144576,0,0.99989063,0,0.921955744
23741,0.822904695,0.29682191,0,0.864164836,0,0.999901725,0,0.92196953
23742,0.823191721,0.295593707,0,0.864150365,0,0.999909651,0,0.921971499
23743,0.821469563,0.291308441,0,0.864150365,0,0.999901725,0,0.921961652
23744,0.82089551,0.296579856,0,0.864138787,0,0.999901725,0,0.921975438
23745,0.823191721,0.298901789,0,0.864159047,0,0.99990331,0,0.92196953
23746,0.823191721,0.299663813,0,0.864161942,0,0.999908066,0,0.921975438
23747,0.822330642,0.299520373,0,0.864159047,0,0.999904895,0,0.921957714
23748,0.820608483,0.295755076,0,0.86416773,0,0.99990648,0,0.921977407
23749,0.821182536,0.297637725,0,0.86416773,0,0.999904895,0,0.92196756
23750,0.823191721,0.299592093,0,0.864161942,0,0.999909651,0,0.92196953
23751,0.821182536,0.299116948,0,0.864179308,0,0.999919161,0,0.921979377
23752,0.822043616,0.299708638,0,0.864164836,0,0.999904895,0,0.921977407
23753,0.821182536,0.295737146,0,0.864164836,0,0.999904895,0,0.92196953
23754,0.821182536,0.297207405,0,0.864150365,0,0.999898555,0,0.92196756
23755,0.820608483,0.299260388,0,0.864138787,0,0.999904895,0,0.921961652
23756,0.82089551,0.297055,0,0.864138787,0,0.99990648,0,0.921965591
23757,0.82089551,0.298265274,0,0.864144576,0,0.99990014,0,0.921961652
23758,0.821182536,0.300416872,0,0.86414747,0,0.999892215,0,0.921963622
23759,0.821182536,0.298812139,0,0.864121422,0,0.999884289,0,0.921957714
23760,0.820608483,0.295961271,0,0.864138787,0,0.99990331,0,0.921951806
23761,0.818312272,0.295692321,1,0.862720582,1,0.999870024,1,0.921981346
23762,0.818599298,0.296131606,1,0.841074132,1,0.997647745,1,0.919029257
23763,0.818599298,0.29727016,1,0.825025253,1,0.995067239,1,0.915574978
23764,0.819460378,0.300954772,1,0.807601583,1,0.992038156,1,0.911673651
23765,0.82089551,0.302792595,1,0.788290831,1,0.989476671,1,0.908215434
23766,0.820608483,0.304746963,1,0.765596645,1,0.986247868,1,0.904156557
23767,0.820321457,0.303312564,1,0.746091975,1,0.983676872,1,0.900666829
23768,0.823478748,0.303043615,1,0.726627825,1,0.981042474,1,0.897336621
23769,0.821469563,0.29761083,1,0.702133387,1,0.977858053,1,0.893340764
23770,0.813145796,0.004374916,1,0.681172885,1,0.974792513,1,0.889510335
23771,0.627152672,0.00046618,1,0.659384614,1,0.971831589,1,0.885790191
23772,0.448909261,0.00044825,1,0.639309768,1,0.969209871,1,0.882394993
23773,0.345866774,0.0003586,1,0.615385506,1,0.964342098,1,0.878261281
23774,0.248700062,0.00034067,1,0.597756341,1,0.963175481,1,0.875114224
23775,0.19872127,0.000313775,1,0.577562828,1,0.958878336,1,0.871634343
23776,0.156084929,0.000277915,1,0.554680513,1,0.955928507,1,0.867687721
23777,0.1180322,0.000349635,1,0.53253335,1,0.952988188,1,0.863821843
23778,0.093597662,0.00039446,1,0.51273925,1,0.950712017,1,0.860560562
23779,0.077767487,0.00037653,1,0.489911927,1,0.945579536,1,0.856554859
23780,0.065792579,0.00043032,1,0.469854446,1,0.94361404,1,0.853173447
23781,0.054103044,0.00043032,1,0.446630604,1,0.940512043,1,0.849179559
23782,0.047209312,0.000403425,1,0.427085414,1,0.938023472,1,0.845760729
23783,0.041727591,0.00043032,1,0.405572101,1,0.935168747,1,0.842001197
23784,0.03622495,0.000349635,1,0.38393144,1,0.92919459,1,0.83841694
23785,0.03263698,0.000295845,1,0.359694594,1,0.931427965,1,0.834300952
23786,0.029994256,0.0003586,1,0.34164865,1,0.928731748,1,0.831159803
23787,0.027377949,0.00043032,1,0.322282906,1,0.926105275,1,0.827827625
23788,0.02554342,0.00039446,1,0.296940438,1,0.922587988,1,0.823703759
23789,0.023761011,0.00048411,1,0.276634048,1,0.919726923,1,0.820180552
23790,0.022616328,0.000475145,1,0.25384435,1,0.916602735,1,0.816499795
23791,0.021346469,0.00051997,1,0.235879447,1,0.913949316,1,0.813388187
23792,0.020313086,0.000439285,1,0.214276411,1,0.910809277,1,0.809540033
23793,0.019274259,0.00032274,1,0.189116284,1,0.907431477,1,0.805384658
23794,0.018532663,0.000403425,1,0.170980617,1,0.90431997,1,0.802164734
23795,0.017876038,0.000421355,1,0.151348598,1,0.902094521,1,0.798848311
23796,0.017091559,0.00041239,1,0.128095813,1,0.89869136,1,0.794842608
23797,0.016483685,0.00051997,1,0.108796638,1,0.896161576,1,0.791506491
23798,0.015852267,0.00051997,1,0.083263147,1,0.892817063,1,0.787402319
23799,0.015344239,0.00050204,1,0.062800464,1,0.889824437,1,0.783861388
23800,0.014811433,0.00044825,1,0.041295835,1,0.886950691,1,0.780105795
23801,0.014284771,0.000421355,1,0.022034286,1,0.884381281,1,0.776974493
23802,0.013874139,0.00037653,1,0.001921813,1,0.87954838,1,0.772785638
23803,0.013472408,0.00034067,1,0.000905915,1,0.87710419,1,0.769427858
23804,0.013016348,0.00039446,1,0.000897232,1,0.874252636,1,0.765453665
23805,0.012664754,0.000950289,1,0.000897232,1,0.872734132,1,0.762009232
23806,0.012259938,0.012022054,1,0.000891444,1,0.846062034,1,0.758387557
23807,0.011888063,0.017392084,1,0.000894338,1,0.866978716,1,0.754570913
23808,0.011550068,0.022797974,1,0.000903021,1,0.862683156,1,0.750449017
23809,0.011249484,0.030740957,1,0.000900126,1,0.861109174,1,0.74727045
23810,0.010901734,0.036648886,1,0.000917492,1,0.858179951,1,0.743485316
23811,0.010621507,0.037132996,1,0.000908809,1,0.85459292,1,0.739847886
23812,0.010303175,0.040109373,1,0.000914598,1,0.850755448,1,0.736019426
23813,0.010040607,0.044376709,1,0.000894338,1,0.849598341,1,0.732582871
23814,0.009759047,0.046680712,1,0.000897232,1,0.845393131,1,0.729238877
23815,0.009493523,0.045829038,1,0.000900126,1,0.843368987,1,0.725658558
23816,0.009197718,0.0485275,1,0.000900126,1,0.840390626,1,0.721589835
23817,0.008991524,0.051925232,1,0.000897232,1,0.83656425,1,0.71774562
23818,0.008733123,0.052758976,1,0.000897232,1,0.833788779,1,0.713936854
23819,0.008497845,0.05418441,1,0.000900126,1,0.831587106,1,0.710364413
23820,0.008276773,0.056981487,1,0.000897232,1,0.827144134,1,0.706557616
26286,0.651549918,0.301259581,0,0.857377709,0,0.999938182,0,0.921790317
26287,0.651262892,0.297870814,0,0.857380603,0,0.999944522,0,0.921786378
26288,0.651549918,0.296113676,0,0.85737192,0,0.999928672,0,0.921784409
26289,0.652123971,0.297817025,0,0.857360343,0,0.999925501,0,0.921772593
26290,0.652123971,0.29782599,0,0.85739218,0,0.999942937,0,0.921796225
26291,0.650975865,0.298363889,0,0.857383497,0,0.999946107,0,0.92178244
26292,0.652123971,0.300282397,0,0.857380603,0,0.999950863,0,0.921794256
26293,0.651836945,0.298363889,0,0.857389286,0,0.999931842,0,0.921784409
26294,0.652410997,0.298292169,0,0.857389286,0,0.999947692,0,0.921800164
26295,0.652410997,0.301313371,0,0.857400863,0,0.999944522,0,0.921804103
26296,0.65298505,0.306208257,0,0.85739218,0,0.999949278,0,0.921798194
26297,0.653559103,0.306450312,0,0.857383497,0,0.999941352,0,0.92178047
26298,0.653559103,0.301842306,0,0.857406652,0,0.999949278,0,0.921786378
26299,0.652698024,0.300488592,0,0.857397969,0,0.999939767,0,0.921808041
26300,0.651262892,0.300667892,0,0.857389286,0,0.999942937,0,0.921792286
26301,0.653272077,0.301851271,0,0.85737192,0,0.999941352,0,0.921794256
26302,0.651549918,0.298847999,0,0.857383497,0,0.999939767,0,0.921802133
26303,0.651836945,0.298588014,0,0.857377709,0,0.999942937,0,0.921788348
26304,0.651836945,0.298704559,0,0.857366132,0,0.999931842,0,0.92178244
26305,0.651262892,0.29725223,0,0.85737192,0,0.999942937,0,0.921798194
26306,0.651549918,0.296642611,0,0.857374814,0,0.999938182,0,0.921796225
26307,0.651549918,0.298874894,0,0.857389286,0,0.999936597,0,0.921792286
26308,0.651836945,0.301017527,0,0.857397969,0,0.999946107,0,0.921798194
26309,0.651836945,0.300470662,0,0.857377709,0,0.999941352,0,0.921792286
26310,0.652410997,0.300076202,0,0.857397969,0,0.999946107,0,0.921796225
26311,0.652123971,0.29766462,0,0.857395074,0,0.999954033,0,0.921800164
26312,0.651549918,0.29709086,0,0.857374814,0,0.999936597,0,0.921788348
26313,0.652698024,0.30314223,0,0.857377709,0,0.999928672,0,0.921788348
26314,0.653272077,0.307328881,0,0.857369026,0,0.999942937,0,0.921784409
26315,0.655281262,0.305643462,0,0.85737192,0,0.999933427,0,0.92178244
26316,0.655281262,0.305777937,0,0.857360343,0,0.999933427,0,0.92178244
26317,0.654994235,0.301878166,0,0.857380603,0,0.999938182,0,0.921786378
26318,0.653272077,0.299968623,0,0.857395074,0,0.999941352,0,0.921788348
26319,0.65384613,0.297969429,0,0.857357449,0,0.999928672,0,0.921772593
26320,0.653559103,0.299663813,0,0.857377709,0,0.999935012,0,0.92178047
26321,0.655281262,0.30301672,0,0.857386392,0,0.999928672,0,0.921788348
26322,0.656716394,0.30792057,0,0.857383497,0,0.999946107,0,0.921790317
26323,0.657290447,0.305903447,0,0.857397969,0,0.999941352,0,0.921784409
26324,0.656142341,0.302918105,0,0.857403757,0,0.999939767,0,0.921798194
26325,0.655568288,0.30238917,0,0.857386392,0,0.999950863,0,0.921802133
26326,0.657577473,0.302900175,0,0.857383497,0,0.999939767,0,0.921786378
26327,0.65700342,0.300981667,0,0.857380603,0,0.999939767,0,0.921790317
26328,0.656429367,0.300497557,0,0.857386392,0,0.999936597,0,0.921790317
26329,0.657290447,0.302792595,0,0.85739218,0,0.999936597,0,0.921786378
26330,0.65700342,0.301636111,0,0.857377709,0,0.999935012,0,0.921784409
26331,0.65700342,0.300865122,0,0.857403757,0,0.999939767,0,0.921790317
26332,0.65700342,0.300614102,0,0.857377709,0,0.999939767,0,0.921778501
26333,0.657577473,0.302505715,0,0.857354554,0,0.999928672,0,0.921778501
26334,0.657577473,0.302523645,0,0.857374814,0,0.999927086,0,0.921786378
26335,0.6578645,0.304110449,0,0.857383497,0,0.999946107,0,0.921788348
26336,0.659873685,0.303895289,0,0.857377709,0,0.999938182,0,0.921788348
26337,0.659299632,0.30298086,0,0.857383497,0,0.999941352,0,0.921788348
26338,0.659586658,0.300640997,0,0.857386392,0,0.999933427,0,0.921800164
26339,0.659012605,0.299314178,0,0.857386392,0,0.999942937,0,0.921796225
26340,0.659299632,0.300398942,0,0.857386392,0,0.999946107,0,0.921796225
26341,0.6578645,0.297834955,0,0.85739218,0,0.999941352,0,0.921796225
26342,0.657290447,0.298390784,0,0.857380603,0,0.999933427,0,0.921790317
26343,0.657290447,0.299009368,0,0.857383497,0,0.999946107,0,0.921796225
26344,0.657290447,0.297135685,0,0.857395074,0,0.999939767,0,0.921798194
26345,0.65700342,0.299296248,0,0.857409546,0,0.999946107,0,0.921804103
26346,0.658438552,0.303850464,1,0.857395074,1,0.999949278,1,0.921794256
26347,0.658725579,0.303877359,1,0.836585076,1,0.997803083,1,0.918716127
26348,0.659299632,0.300945807,1,0.819306121,1,0.995068824,1,0.914862065
26349,0.658725579,0.302487785,1,0.801210974,1,0.992158622,1,0.91114389
26350,0.658725579,0.298534224,1,0.780745397,1,0.989443384,1,0.90750449
26351,0.658725579,0.29732395,1,0.761350711,1,0.986856538,1,0.904073844
26352,0.6578645,0.300407907,1,0.738205015,1,0.983512024,1,0.89991059
26353,0.659012605,0.299601058,1,0.717681552,1,0.980958465,1,0.89655478
26354,0.659299632,0.300963737,1,0.695441771,1,0.977962668,1,0.89282282
26355,0.653272077,0.003801156,1,0.674770699,1,0.974951021,1,0.889165695
26356,0.506601573,0.000457215,1,0.650626471,1,0.971587487,1,0.884917759
26357,0.362514307,0.00051997,1,0.632233211,1,0.969010151,1,0.881699805
26358,0.274381752,0.000573759,1,0.613154003,1,0.964451468,1,0.878367627
26359,0.211402126,0.000475145,1,0.588807173,1,0.962180052,1,0.874212251
26360,0.155788316,0.000475145,1,0.567108626,1,0.959694651,1,0.870531494
26361,0.127034181,0.00048411,1,0.545317461,1,0.956234427,1,0.866789687
26362,0.098734136,0.000555829,1,0.527271517,1,0.949217289,1,0.863522498
26363,0.078879076,0.000600654,1,0.501926155,1,0.950517052,1,0.859422265
26364,0.062729527,0.000546864,1,0.48186578,1,0.946907831,1,0.856009343
26365,0.052819738,0.000528935,1,0.461440723,1,0.943778888,1,0.85240933
26366,0.04546634,0.000457215,1,0.439756647,1,0.940150646,1,0.848606472
26367,0.037951999,0.000385495,1,0.41840831,1,0.938237457,1,0.845014337
26368,0.033277401,0.00041239,1,0.39662004,1,0.935355786,1,0.841217387
26369,0.029443556,0.00041239,1,0.375057524,1,0.930770157,1,0.837471641
26370,0.026708421,0.00050204,1,0.354574582,1,0.931624514,1,0.833911016
26371,0.024184176,0.0003586,1,0.331495455,1,0.928730163,1,0.830236167
26372,0.022385184,0.000421355,1,0.313608697,1,0.926144901,1,0.827085171
26373,0.020843055,0.000439285,1,0.289415265,1,0.922107709,1,0.822969183
26374,0.019469912,0.0003586,1,0.270101619,1,0.919913962,1,0.819877269
26375,0.018315985,0.00034067,1,0.246472575,1,0.916640777,1,0.815743556
26376,0.017390194,0.00034067,1,0.225905698,1,0.913709969,1,0.812368052
26377,0.016527247,0.00037653,1,0.20435476,1,0.910910722,1,0.808773948
26378,0.015772296,0.00034067,1,0.182537546,1,0.907848352,1,0.804996691
26379,0.015105761,0.00044825,1,0.161959092,1,0.904262907,1,0.801418342
26380,0.014586881,0.00048411,1,0.140205553,1,0.901850419,1,0.797639116
26381,0.013949902,0.000277915,1,0.119922317,1,0.899038492,1,0.79426952
26382,0.013459692,0.00034067,1,0.097697008,1,0.894990204,1,0.79031896
26383,0.012946987,0.00032274,1,0.07700857,1,0.893061165,1,0.786994659
26384,0.012501162,0.000331705,1,0.053888923,1,0.88200842,1,0.783087424
26385,0.012079687,0.000331705,1,0.034665,1,0.887294653,1,0.77971192
26386,0.011662462,0.000277915,1,0.011747953,1,0.884439929,1,0.775938603
26387,0.011296751,0.000331705,1,0.000764095,1,0.880786325,1,0.772393733
26388,0.010957957,0.000367565,1,0.000604908,1,0.877246847,1,0.768661772
26389,0.010643045,0.000295845,1,0.000616485,1,0.874469792,1,0.765303992
26390,0.010281887,0.000887534,1,0.000610697,1,0.872518561,1,0.76123133
26391,0.010024882,0.012057914,1,0.000607802,1,0.86870328,1,0.757816439
26392,0.009676251,0.014281232,1,0.000607802,1,0.865195503,1,0.753791042
26393,0.009428004,0.017974808,1,0.000610697,1,0.862637188,1,0.750399783
26394,0.009132422,0.025451611,1,0.000607802,1,0.859701625,1,0.746293641
26395,0.008902536,0.03209467,1,0.000602014,1,0.858392351,1,0.743079626
26396,0.008654992,0.040109373,1,0.000610697,1,0.854424902,1,0.739243288
26397,0.008438618,0.044627729,1,0.000604908,1,0.850814096,1,0.73559995
26398,0.008183304,0.0431754,1,0.000613591,1,0.849444589,1,0.731799061
26399,0.007987082,0.049701914,1,0.000602014,1,0.84548031,1,0.728457036
